District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Mulugu,2023-10-14,0.6777777777777777,23.244444444444444,35.63333333333333,51.96666666666667,99.24444444444445,0.0,2.6888888888888887
Mulugu,2023-10-15,0.0,23.03333333333333,35.922222222222224,54.06666666666666,97.94444444444444,0.0,2.511111111111111
Mulugu,2023-10-16,0.0,23.033333333333335,35.62222222222223,49.388888888888886,98.86666666666666,0.0,2.588888888888889
Mulugu,2023-10-17,2.533333333333333,22.444444444444443,35.644444444444446,50.15555555555555,99.26666666666667,0.0,4.233333333333333
Mulugu,2023-10-18,0.0,21.9,35.111111111111114,49.77777777777778,97.71111111111111,0.0,2.433333333333333
Mulugu,2023-10-19,0.06666666666666667,22.166666666666668,35.65555555555555,48.43333333333333,98.17777777777778,0.30000000000000004,2.9444444444444446
Mulugu,2023-10-20,0.0,22.433333333333334,35.25555555555556,51.077777777777776,98.32222222222222,0.0,2.2
Mulugu,2023-10-21,0.0,21.87777777777778,34.58888888888889,52.67777777777778,99.55555555555556,0.0,3.6555555555555554
Mulugu,2023-10-22,0.0,19.98888888888889,34.166666666666664,51.2,99.1,0.0,3.188888888888889
Mulugu,2023-10-23,0.0,17.87777777777778,33.855555555555554,37.2,97.97777777777777,0.0,7.022222222222222
Mulugu,2023-10-24,0.0,17.233333333333334,32.91111111111111,41.099999999999994,98.06666666666666,0.0,6.9
Mulugu,2023-10-25,0.0,17.977777777777778,33.3,40.58888888888889,97.56666666666666,0.0,4.7555555555555555
Mulugu,2023-10-26,0.0,17.322222222222223,33.48888888888889,42.03333333333333,98.56666666666666,0.0,5.288888888888889
Mulugu,2023-10-27,0.0,16.711111111111112,34.13333333333333,36.355555555555554,97.24444444444445,0.0,5.122222222222223
Mulugu,2023-10-28,0.0,18.4,34.01111111111111,37.02222222222222,96.38888888888889,0.0,4.288888888888889
Mulugu,2023-10-29,0.0,20.22222222222222,33.74444444444444,49.15555555555555,97.47777777777777,0.0,2.6555555555555554
Mulugu,2023-10-30,0.0,20.1,33.15555555555555,50.91111111111111,98.65555555555555,1.0222222222222221,3.933333333333333
Mulugu,2023-10-31,0.0,19.61111111111111,33.22222222222222,52.23333333333333,98.66666666666667,0.0,3.466666666666667
Mulugu,2023-11-01,0.0,15.794117647058824,32.88235294117647,37.0,98.86470588235295,0.0,2.6411764705882352
Mulugu,2023-11-02,0.0,21.37777777777778,33.577777777777776,47.81111111111111,97.23333333333333,0.0,2.811111111111111
Mulugu,2023-11-03,0.0,22.266666666666666,33.855555555555554,50.84444444444445,98.36666666666666,0.0,4.611111111111111
Mulugu,2023-11-04,0.0,22.88888888888889,34.62222222222223,52.17777777777778,98.94444444444444,0.0,6.011111111111111
Mulugu,2023-11-05,0.0,22.11111111111111,33.111111111111114,59.05555555555556,99.24444444444445,0.0,3.744444444444445
Mulugu,2023-11-06,0.5333333333333333,23.288888888888888,32.455555555555556,61.62222222222223,98.92222222222222,0.0,2.3666666666666663
Mulugu,2023-11-07,9.333333333333334,23.18888888888889,32.91111111111111,62.455555555555556,98.75555555555555,0.0,4.433333333333334
Mulugu,2023-11-08,2.9444444444444446,23.044444444444444,32.733333333333334,62.78888888888889,99.73333333333333,0.0,5.199999999999999
Mulugu,2023-11-09,0.0,21.4,33.955555555555556,47.733333333333334,98.22222222222223,0.0,3.4000000000000004
Mulugu,2023-11-10,0.0,18.9,34.53333333333333,41.2,98.64444444444445,0.0,4.533333333333333
Mulugu,2023-11-11,0.044444444444444446,19.288888888888888,34.02222222222222,43.766666666666666,98.6888888888889,0.0,2.688888888888889
Mulugu,2023-11-12,0.0,19.666666666666668,33.77777777777778,45.34444444444445,99.21111111111111,0.0,4.277777777777778
Mulugu,2023-11-13,0.0,19.72222222222222,33.82222222222222,47.099999999999994,98.78888888888889,0.0,3.0777777777777775
Mulugu,2023-11-14,0.0,20.244444444444444,33.37777777777777,50.56666666666667,98.46666666666667,0.044444444444444446,2.8777777777777778
Mulugu,2023-11-15,0.0,19.922222222222224,32.51111111111111,52.36666666666667,98.02222222222223,0.0,3.9777777777777774
Mulugu,2023-11-16,0.0,17.966666666666665,32.34444444444445,47.544444444444444,98.45555555555556,0.0,6.033333333333334
Mulugu,2023-11-17,0.0,18.444444444444443,32.63333333333333,46.01111111111111,98.55555555555556,0.0,4.433333333333334
Mulugu,2023-11-18,0.0,19.133333333333333,34.400000000000006,45.25555555555556,99.25555555555555,0.0,3.7333333333333334
Mulugu,2023-11-19,0.0,19.333333333333332,34.06666666666667,46.388888888888886,98.63333333333334,0.0,1.8555555555555554
Mulugu,2023-11-20,0.0,19.333333333333332,33.71111111111111,47.75555555555556,98.03333333333333,0.0,2.788888888888889
Mulugu,2023-11-21,0.0,21.12222222222222,33.666666666666664,46.25555555555556,96.6,0.0,3.2444444444444445
Mulugu,2023-11-22,0.0,22.08888888888889,32.18888888888889,56.599999999999994,97.51111111111112,0.0,1.8555555555555554
Mulugu,2023-11-23,0.0,22.344444444444445,33.644444444444446,52.13333333333333,97.92222222222222,0.0,2.177777777777778
Mulugu,2023-11-24,1.6333333333333333,22.811111111111114,28.433333333333334,79.28888888888889,99.76666666666667,0.0,4.699999999999999
Mulugu,2023-11-25,10.855555555555554,21.677777777777777,30.11111111111111,75.55555555555556,99.42222222222222,0.0,6.355555555555555
Mulugu,2023-11-26,0.0,21.966666666666665,32.333333333333336,58.477777777777774,99.08888888888889,0.0,3.533333333333333
Mulugu,2023-11-27,0.0,21.77777777777778,32.71111111111111,57.5,99.1,0.0,2.211111111111111
Mulugu,2023-11-28,0.0,20.4,31.966666666666665,55.97777777777778,99.83333333333333,0.0,3.411111111111111
Mulugu,2023-11-29,0.0,20.733333333333334,32.96666666666667,46.955555555555556,99.1,0.06666666666666667,13.266666666666666
Mulugu,2023-11-30,0.0,19.177777777777777,33.27777777777778,46.94444444444444,98.61111111111111,0.0,4.455555555555556
Mulugu,2023-12-01,0.0,15.711764705882354,33.088235294117645,38.48235294117647,98.38235294117646,0.0,4.2176470588235295
